date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact,id,name
2015-07-23,shot,knife,42.0,M,W,Douglas,IN,False,other,Not fleeing,True,-120.639,35.447,True,6140,Hannah Sanders
2015-05-20,shot,gun,30.0,M,W,Owensboro,GA,False,attack,Not fleeing,False,-95.851,36.167,True,6141,Emily Hurley
2017-07-13,shot and Tasered,gun,25.0,M,A,Crystal Springs,LA,False,attack,Car,True,-81.393,41.263,True,6142,Daniel Smith
2021-06-24,shot and Tasered,knife,38.0,M,W,Cumming,TX,False,other,Not fleeing,False,-87.07,35.786,True,6143,Michelle Pearson
2016-11-03,shot and Tasered,knife,51.0,M,W,Salisbury,PA,False,other,Not fleeing,False,-91.937,32.782,True,6144,Annette Griffith
2017-07-25,shot,gun,18.0,M,H,Avondale,CA,False,attack,Not fleeing,False,-94.979,35.909,True,6145,Elizabeth Knight
2020-01-30,shot,undetermined,37.0,M,B,Columbus,MN,False,undetermined,,False,-80.076,35.908,True,6146,Karen Hood
2017-06-07,shot,gun,18.0,M,W,Dundalk,NY,False,attack,Not fleeing,False,-104.838,39.58,True,6147,Ashley Williams
2016-11-28,shot,gun and vehicle,33.0,M,A,Los Angeles,CA,False,attack,Other,False,-84.511,39.373,True,6148,Rebecca Rodriguez
2019-09-14,shot,gun,21.0,M,B,Arlington,OR,False,attack,Foot,False,-96.493,35.153,True,6149,Kelly Thornton
2017-07-25,shot,undetermined,33.0,M,A,Richmond,HI,False,undetermined,,False,-87.752,41.933,True,6150,Matthew Nguyen
2018-03-24,shot,knife,39.0,M,H,Columbus,CA,True,other,Not fleeing,False,-117.047,32.556,True,6151,Dr. Maria King
2019-01-30,shot,undetermined,71.0,M,B,Phoenix,IN,True,undetermined,,False,-83.208,42.322,True,6152,Monique Marshall
2019-11-12,shot and Tasered,knife,40.0,M,W,Honolulu,AK,False,other,Not fleeing,False,-117.877,34.129,True,6153,Catherine Farrell
2018-07-20,shot,gun,17.0,M,W,Fresno,CA,True,attack,Not fleeing,False,-72.584,44.264,True,6154,Benjamin Brown
2015-03-17,shot,vehicle,42.0,M,B,San Francisco,FL,False,attack,Car,True,-87.493,33.207,True,6155,Kimberly Romero
2019-03-04,shot,gun,34.0,M,H,San Antonio,CA,False,other,Not fleeing,False,-79.997,36.791,True,6156,Gabriella Diaz
2017-03-29,shot,gun,35.0,M,H,Byars,IL,False,other,Not fleeing,False,-84.491,33.752,True,6157,Tonya Smith
2018-01-12,shot and Tasered,undetermined,32.0,M,H,Puyallup,HI,False,other,Other,False,-98.534,29.373,True,6158,Parker Romero
2019-05-18,shot and Tasered,knife,22.0,M,W,Garden Grove,NY,False,other,,True,-112.035,33.509,True,6159,Lauren Salazar
2018-08-29,shot,gun,36.0,M,W,Houston,AZ,True,attack,Other,False,-97.592,40.882,True,6160,Kim Smith
2018-08-28,shot,gun,34.0,M,H,Tarboro,CA,True,attack,Not fleeing,False,-112.034,43.488,True,6161,Shirley Douglas
2021-02-02,shot,gun,31.0,M,B,Franklinton,FL,False,attack,Not fleeing,False,-75.225,40.709,True,6162,Diane Evans
2018-04-28,shot,hatchet,29.0,M,H,Elk Grove,KS,False,attack,Foot,True,-89.624,34.141,True,6163,Amber Hernandez
2016-11-02,shot,sharp object,47.0,M,H,West Jordan,TX,True,other,Not fleeing,False,-108.901,37.323,True,6164,Tina Thompson
2017-05-24,shot,gun,54.0,M,H,Canton,CA,False,attack,Car,False,-106.763,32.295,True,6165,Michael Fowler
2015-10-14,shot,knife,54.0,M,B,Monroeville,DC,False,attack,Not fleeing,False,-80.433,36.329,True,6166,Timothy Lutz
2020-03-08,shot,gun,31.0,M,H,Apache Junction,CA,True,other,Not fleeing,True,-85.611,33.925,True,6167,Doris Fernandez
2020-01-10,shot,unarmed,31.0,M,B,Spokane,NJ,False,other,Foot,False,-82.105,28.008,True,6168,Kevin Morrison
2017-06-16,shot,gun,56.0,M,W,Water Valley,GA,False,attack,Not fleeing,False,-75.466,39.009,True,6169,Alyssa Munoz
2016-02-04,shot,gun,36.0,M,W,El Paso,KS,False,attack,Not fleeing,False,-76.986,38.846,True,6170,Michael Garza
2018-08-27,shot,gun,76.0,M,W,Phoenix,GA,False,attack,Foot,False,-95.756,29.734,True,6171,Lawrence Lee
2019-10-27,shot,gun,22.0,M,W,Madison,GA,False,attack,Car,False,-84.601,40.961,True,6172,Melissa Jackson
2015-01-04,shot,gun,58.0,M,W,Evans,FL,True,attack,Not fleeing,False,-85.68,40.087,True,6173,Jason Flores
2016-01-27,shot,knife,36.0,M,H,Latta,KS,False,other,Foot,False,-110.969,31.972,True,6174,Lynn Caldwell
2017-05-14,shot,gun,30.0,M,W,Pulaski,LA,False,attack,Car,False,-118.161,33.765,True,6175,Victor Gonzalez
2020-01-12,shot,undetermined,32.0,F,W,Carthage,MA,False,undetermined,Not fleeing,False,-81.17,31.979,True,6176,Johnny Henson
2016-03-17,shot,gun,39.0,M,H,Tampa,TX,False,other,Car,True,-95.27,29.763,True,6177,Michelle Murphy
2016-03-20,shot,gun,36.0,M,B,Gainesville,TN,False,other,Not fleeing,False,-100.853,43.233,True,6178,Eric Scott
2015-05-21,shot,gun,25.0,M,H,Hackensack,AZ,False,attack,Not fleeing,False,-122.402,47.186,True,6179,Kevin Young
2017-01-19,shot,knife and vehicle,16.0,M,B,Woodford,TX,False,attack,Car,False,-84.49,39.187,True,6180,Kristen Middleton
2017-01-28,shot,gun,18.0,M,H,Des Moines,AZ,False,attack,Not fleeing,False,-122.418,37.759,True,6181,Carrie Fritz
2019-08-10,shot,gun,27.0,M,B,Bradley County,NC,False,attack,Not fleeing,False,-119.336,35.355,True,6182,Eric Warner
2015-07-17,shot,gun,27.0,M,W,Seattle,TN,True,attack,Foot,False,-85.37,39.929,True,6183,Meredith Brown
2018-03-19,shot,gun,40.0,M,W,Utica,AZ,False,other,Not fleeing,False,-122.261,47.466,True,6184,Donna Yoder
2019-04-11,shot,gun and car,43.0,M,W,Ahwatukee,NV,False,attack,Not fleeing,False,-121.115,37.739,True,6185,April Morris
2015-06-06,shot,gun,35.0,M,B,Midland,IL,False,other,Not fleeing,False,-88.543,42.723,True,6186,Phillip Mahoney
2017-11-15,shot,gun,47.0,M,H,Elmira,TX,False,attack,Not fleeing,False,-90.994,29.687,True,6187,Jennifer Miller
2018-04-05,shot,gun,49.0,M,W,Greece,OR,True,attack,Not fleeing,False,-84.19,33.593,True,6188,Lisa Ruiz
2020-07-24,shot,undetermined,40.0,M,H,Roxboro,PA,False,undetermined,,False,-105.086,39.708,True,6189,Roger Stone
2017-08-28,shot,gun,41.0,M,W,Newton,AZ,False,attack,Foot,False,-94.254,36.34,True,6190,Whitney Lyons
2019-08-04,shot,gun,35.0,M,B,Hanceville,IA,False,other,Car,False,-95.428,29.031,True,6191,Nicole Hogan
2021-10-16,shot and Tasered,knife,24.0,M,A,Tarpon Springs,WA,False,other,Not fleeing,True,-121.264,38.65,True,6192,Crystal Allen
2020-05-25,shot,knife,50.0,M,W,Jonesborough,TX,False,attack,Not fleeing,False,-122.131,47.259,True,6193,Joanna Bryant
2015-04-29,shot,knife,57.0,M,W,Elk Grove,OH,False,other,Not fleeing,True,-85.665,38.203,True,6194,Michael Walker
2015-12-08,shot,gun,46.0,M,B,Yonkers,FL,False,other,Foot,False,-75.097,39.99,True,6195,Erik Bonilla
2017-06-08,shot,undetermined,34.0,M,B,Roland,TX,False,other,Foot,True,-93.012,44.963,True,6196,Eric Briggs
2020-01-01,shot,gun,34.0,M,H,Denver,AZ,False,attack,Foot,True,-97.094,32.703,True,6197,Kenneth Moore
2016-02-27,shot,undetermined,28.0,M,W,San Antonio,CA,False,attack,Foot,False,-85.091,41.073,True,6198,Breanna Jones
2016-12-01,shot,gun,17.0,F,H,Dover,TX,False,attack,Not fleeing,False,-84.175,33.926,True,6199,Spencer Ramos
2020-07-17,shot,Taser,36.0,M,H,Houston,NM,False,attack,Not fleeing,True,-91.508,44.789,True,6200,Jamie Cooley
2019-12-07,shot,vehicle,32.0,M,B,Fayetteville,NJ,False,attack,Not fleeing,False,-81.409,28.487,True,6201,Mrs. Natalie Farmer
2019-06-24,shot,gun,30.0,M,W,Seminole,TN,True,attack,,False,-115.153,36.147,True,6202,Jeffrey Valentine
2016-04-26,shot,gun,25.0,M,W,Chesapeake,TX,False,attack,,False,-75.664,40.249,True,6203,Christina Smith
2020-02-01,shot,knife,44.0,M,B,Spring Hill,FL,False,attack,Not fleeing,False,-88.653,37.061,True,6204,Donna Perkins
2020-10-19,shot,gun,35.0,M,W,San Diego,NE,False,other,Foot,False,-119.207,36.295,True,6205,Michael Lucas
2016-08-05,shot,gun,25.0,M,W,Aldie,ME,False,attack,,False,-83.97,33.576,True,6206,Patrick Hodge
2017-02-10,shot and Tasered,gun,57.0,M,W,Nashville,VA,False,other,Other,False,-81.214,37.826,True,6207,Brandon Fernandez
2020-01-05,shot,toy weapon,18.0,M,B,Elkmont,TX,False,other,Foot,False,-83.127,42.482,True,6208,Brianna Phillips
2018-05-12,shot,knife,28.0,M,W,Columbus,FL,True,attack,Not fleeing,False,-87.726,41.804,True,6209,Lori King
2015-01-06,shot,gun,30.0,M,B,Stockton,NC,False,other,Other,False,-96.86,39.019,True,6210,Adam Grant
2016-12-23,shot,gun,31.0,M,W,Bend,MO,False,attack,Foot,True,-80.719,35.279,True,6211,Lisa Jefferson
2019-08-23,shot,undetermined,33.0,M,W,West Valley City,CA,False,undetermined,,False,-83.236,37.314,True,6212,Caleb Galloway
2018-06-06,shot,gun,56.0,M,W,Delaware,TX,False,attack,Not fleeing,False,-93.319,37.225,True,6213,Joseph Weaver
2020-09-10,shot,gun,57.0,M,B,Norcross,NJ,True,other,Not fleeing,False,-79.436,40.061,True,6214,Douglas Sutton
2015-11-17,shot,gun,42.0,M,W,Arlington,CA,True,attack,Not fleeing,True,-117.298,33.179,True,6215,Wendy Harris
2019-02-28,shot,knife and vehicle,38.0,M,B,Vancouver,PA,True,attack,Not fleeing,False,-95.81,41.269,True,6216,Evelyn Brewer
2017-12-10,shot,gun,33.0,M,W,Oklahoma City,IL,False,attack,,True,-117.334,34.162,True,6217,Matthew Harris
2019-10-25,shot,undetermined,57.0,M,N,Bossier City,AZ,False,other,Not fleeing,False,-122.065,48.048,True,6218,Jennifer Hammond
2022-03-31,shot,gun,25.0,M,H,Miami-Dade County,CO,False,attack,Foot,False,-77.403,37.514,True,6219,Julie Johnson
2020-07-25,shot,knife,44.0,M,W,Salt Lake City,DE,False,other,,True,-73.876,40.673,True,6220,Dr. Richard Williams
2019-11-19,shot,undetermined,45.0,M,W,Des Plaines,MO,False,undetermined,Not fleeing,False,-116.215,43.634,True,6221,Mrs. Melissa Michael
2019-07-21,shot,gun,46.0,M,H,Tacoma,CA,False,attack,Other,True,-94.728,31.356,True,6222,Amanda Wong
2018-05-19,shot,toy weapon,28.0,M,B,Columbus,MD,False,other,Car,True,-124.087,40.869,True,6223,Julie Smith
2017-09-15,shot,undetermined,43.0,M,W,Haymarket,TX,False,other,Car,False,-123.989,41.364,True,6224,Robin Mitchell
2016-06-02,shot and Tasered,gun,41.0,M,W,Charlotte,CO,False,attack,,True,-92.549,42.949,True,6225,Warren Nguyen
2021-09-13,shot,knife,32.0,M,W,Farmington,WV,False,other,,False,-95.861,36.151,True,6226,Edwin Davies
2015-06-19,shot,gun,36.0,M,W,Boston,PA,False,attack,Not fleeing,False,-86.526,35.976,True,6227,Courtney Powers
2019-01-01,shot,gun,39.0,M,N,Davidson County,MN,False,attack,Other,False,-97.125,35.377,True,6228,Laura Brown
2018-12-05,shot,gun,46.0,M,W,Richmond,CO,False,attack,Not fleeing,False,-97.085,32.708,True,6229,John Jimenez
2019-05-29,shot,toy weapon,23.0,M,B,Wilmington,GA,False,other,Not fleeing,False,-81.844,28.076,True,6230,Ryan Medina
2018-02-14,shot,gun,22.0,M,W,Merrillville,CA,False,attack,Not fleeing,True,-119.013,35.307,True,6231,Robert Rubio
2019-01-05,shot,tire iron,51.0,M,W,Milwaukie,OH,False,other,Not fleeing,False,-97.247,32.864,True,6232,David Shaffer
2019-08-31,shot,gun,25.0,M,W,St. Louis,GA,False,attack,Not fleeing,False,-84.48,33.972,True,6233,Michael Martin
2015-10-16,shot,gun,27.0,M,B,Columbus,CO,False,other,Foot,False,-98.74,29.853,True,6234,Debra Payne
2020-04-24,shot,undetermined,34.0,M,H,Napa,CA,False,undetermined,,False,-118.156,33.875,True,6235,Alex Burns
2016-10-25,shot,gun,27.0,M,H,Elkton,TX,False,attack,Not fleeing,False,-95.791,36.329,True,6236,David Smith
2016-02-27,shot,gun,60.0,M,A,San Antonio,NY,False,attack,Not fleeing,False,-105.077,40.611,True,6237,Justin Reyes
2018-07-05,shot,gun,47.0,M,H,Calaveras County,AL,False,attack,,False,-147.72,64.841,True,6238,Lisa Moses
2017-04-28,shot,metal pipe,34.0,M,W,Atlanta,FL,False,other,Not fleeing,True,-80.221,34.365,True,6239,Michael Mcgee
2021-05-16,shot,knife,23.0,M,B,Omaha,NC,False,attack,Not fleeing,False,-116.296,43.587,True,6240,Christopher Villegas
2020-05-18,shot,gun,40.0,M,B,St. Francis County,GA,False,attack,Not fleeing,False,-80.354,35.812,True,6241,Charles Yates
2019-08-19,shot,undetermined,27.0,F,W,Las Vegas,CA,False,other,,True,-88.121,44.497,True,6242,Stephanie Crawford
2017-02-26,shot,unknown weapon,24.0,M,B,Aragonite,FL,False,other,,False,-119.183,34.228,True,6243,Jessica Nelson
2015-05-10,shot,gun,24.0,M,W,Tacoma,SC,False,attack,Car,False,-106.765,32.309,True,6244,Jesse Collins
2016-04-13,shot,gun,43.0,M,H,Llano,NY,False,other,Foot,True,-95.582,35.287,True,6245,Sharon Mathis
2016-01-27,shot,knife,38.0,M,B,Mansfield,PA,True,other,Not fleeing,True,-71.878,42.056,True,6246,Susan Arroyo
2017-04-26,shot and Tasered,gun,17.0,M,W,Jacksonville,WI,False,attack,Not fleeing,True,-83.636,43.051,True,6247,Gary Cain
2015-09-06,shot,knife,36.0,M,W,Hobbs,OR,False,attack,Not fleeing,False,-92.266,34.806,True,6248,Tyler Warren
2020-12-24,shot,gun,35.0,M,W,Redding,CO,False,attack,Not fleeing,False,-123.824,46.97,True,6249,Patrick Ball
2022-03-18,shot,gun,44.0,F,W,Louisville,MN,False,attack,Not fleeing,False,-81.082,32.294,True,6250,Daryl Bonilla
2017-09-07,shot,gun,23.0,M,W,Sacramento,MT,False,other,Other,False,-88.543,42.723,True,6251,Tracy Smith
2021-01-31,shot,unknown weapon,48.0,M,W,Dixon,MN,False,other,,False,-81.467,41.096,True,6252,Mary Torres
2015-01-06,shot and Tasered,knife,40.0,M,W,Stockton,UT,True,other,Not fleeing,True,-120.485,35.037,True,6253,Samantha Garner
2016-10-19,shot and Tasered,unarmed,27.0,M,W,Henderson,PA,False,attack,,True,-98.487,29.609,True,6254,Monique Knight
2016-01-19,shot,gun,27.0,M,W,Valdosta,OR,True,attack,,False,-92.57,34.582,True,6255,Terri Poole
2020-06-22,shot,knife,26.0,M,W,Palm Desert,VA,True,other,Not fleeing,False,-107.454,39.573,True,6256,Kristen Aguilar
2015-05-26,shot,gun,34.0,M,W,Bossier City,CA,False,other,Other,False,-71.089,42.313,True,6257,Jose Williams
2016-08-13,shot,gun,56.0,M,B,Milwaukee,CA,False,attack,Other,True,-118.304,33.89,True,6258,Michael Howard
2016-06-16,shot,gun,35.0,M,H,Butte,FL,False,attack,Foot,True,-96.735,40.267,True,6259,Joshua Wilson
2019-01-10,shot,undetermined,29.0,M,B,Wichita,TN,False,undetermined,Not fleeing,True,-93.244,44.962,True,6260,Tanya Hampton
2021-06-08,shot,gun,31.0,M,B,Espanola,FL,False,attack,,True,-89.884,35.078,True,6261,Sharon Davidson
2017-02-06,shot,toy weapon,22.0,M,B,Jacksonville,MO,False,other,,False,-97.538,25.935,True,6262,Thomas Watts
2017-11-17,shot,gun,49.0,M,B,Fairfax,DC,False,attack,Not fleeing,False,-86.831,36.194,True,6263,Cynthia Phillips
2018-04-14,shot,gun,37.0,M,W,Phoenix,AZ,False,other,Not fleeing,False,-87.666,41.761,True,6264,Thomas Roberts
2020-06-05,shot,undetermined,59.0,M,H,Socorro,CA,False,other,Car,False,-87.978,41.856,True,6265,Mrs. Hayley May
2019-04-17,shot,gun,63.0,M,W,Pentress,IL,False,attack,Not fleeing,True,-97.669,29.873,True,6266,Mark Glover
2020-11-07,shot and Tasered,gun,29.0,M,W,Lilburn,IL,False,other,Not fleeing,False,-95.756,29.734,True,6267,Felicia Barnett
2018-02-02,shot,gun,32.0,M,W,Charlotte,NY,False,attack,Car,True,-82.32,27.893,True,6268,Marc Mckay
2020-05-13,shot,gun,38.0,M,W,Raleigh,KY,False,attack,Foot,True,-117.721,34.051,True,6269,Teresa Brown
2019-06-24,shot,toy weapon,32.0,M,B,Seminole,CA,False,attack,Foot,False,-82.337,36.32,True,6270,Mario Rhodes
2019-07-01,shot,gun,38.0,M,B,Denver,MD,False,attack,Not fleeing,True,-73.923,42.888,True,6271,Jody Torres
2015-10-11,shot,gun,55.0,M,W,San Bernardino,KY,False,attack,Other,False,-76.986,38.846,True,6272,John Johnson
2017-03-28,shot,vehicle,47.0,M,W,Manistee,SC,False,attack,Car,False,-101.841,35.175,True,6273,Brandon Evans
2015-03-17,shot and Tasered,gun,22.0,M,W,Medford,AK,False,attack,Car,False,-85.146,37.964,True,6274,Donald Rojas
2015-08-15,shot,knife,49.0,F,W,Carson City,SC,False,other,Not fleeing,True,-84.473,33.616,True,6275,Steven Hoffman
2016-10-18,shot,gun,71.0,M,W,Bronx,FL,False,attack,,False,-117.34,34.019,True,6276,Victoria Black
2015-08-30,shot,gun,25.0,M,B,Tucson,MS,False,other,,False,-98.65,29.4,True,6277,Lisa Barnett
2021-03-14,shot,gun,21.0,M,B,Palm Bay,CA,False,attack,Foot,False,-84.903,33.183,True,6278,Marie Watson
2017-12-26,shot,crowbar,23.0,M,B,Farmers Branch,CA,True,other,Not fleeing,True,-94.258,39.023,True,6279,Nicholas Aguilar
2017-06-20,shot,undetermined,23.0,M,H,St. Clair Township,TX,False,undetermined,Car,True,-98.404,34.597,True,6280,Charles Young
2019-10-01,shot,gun,39.0,M,W,Elkton,OK,False,other,Not fleeing,False,-120.962,37.649,True,6281,Misty Bray
2018-01-13,shot and Tasered,gun,34.0,M,H,Huntersville,CA,True,attack,Not fleeing,False,-122.799,42.468,True,6282,Maria Leon
2015-03-08,shot,gun,34.0,M,B,Anaheim,TX,False,other,Not fleeing,False,-95.459,29.723,True,6283,Michael Hernandez
2020-08-08,shot,gun,17.0,M,W,Bossier City,CA,False,other,,False,-98.651,29.669,True,6284,Gary Smith DDS
2017-08-20,shot,gun,36.0,M,W,Yellville,IL,False,attack,Other,False,-121.85,37.365,True,6285,Kelly Martinez
2016-08-02,shot,gun,42.0,M,B,Palm Bay,GA,False,other,,False,-73.846,40.885,True,6286,Michelle Newton
2015-05-28,shot,knife,44.0,M,W,Lancaster,SC,False,other,Not fleeing,True,-81.95,28.039,True,6287,Chelsey Jones
2016-05-15,shot,unarmed,48.0,M,W,Shawnee National Forest,SC,True,other,Not fleeing,True,-109.983,34.16,True,6288,Jennifer Hall
2020-12-02,shot,gun,59.0,M,H,Redding,TX,False,attack,Other,True,-114.451,33.619,True,6289,James Gilbert
2022-09-12,shot,gun,30.0,F,B,Walton County,TX,False,attack,Car,False,-95.424,29.99,True,6290,Christopher English
2017-07-11,shot,knife,32.0,M,B,Poplar Bluff,OK,False,other,Not fleeing,True,-87.32,41.577,True,6291,Kayla Flowers
2020-08-25,shot,gun,22.0,M,H,San Antonio,CA,False,attack,,False,-80.014,32.899,True,6292,Anthony King
2020-04-02,shot,gun,32.0,M,W,Manchester,TN,False,attack,Car,False,-82.66,28.398,True,6293,Desiree Christensen
2019-07-17,shot,gun,30.0,M,W,Birmingham,SD,False,attack,Not fleeing,False,-77.459,37.918,True,6294,Herbert Lee
2017-03-08,shot,gun,35.0,M,B,Charlotte,GA,False,other,,True,-122.214,47.295,True,6295,James Johnson
2015-07-27,shot,undetermined,35.0,M,W,Irmo,FL,False,undetermined,,False,-94.423,39.114,True,6296,Richard Perkins
2020-01-22,shot,gun,41.0,M,W,Moore,TX,False,other,,False,-94.161,36.061,True,6297,Dwayne Burke
2018-02-21,shot,gun,28.0,M,W,Fort Washington,ME,False,attack,Not fleeing,False,-84.509,33.632,True,6298,Ashley King
2021-03-30,shot and Tasered,gun,59.0,M,B,Lithia Springs,CA,True,attack,,True,-84.575,39.047,True,6299,Jennifer Rios
2016-04-08,shot,gun,33.0,M,B,Sacramento,NV,True,attack,Not fleeing,False,-88.006,43.134,True,6300,Dorothy Avery
2015-03-17,shot,metal hand tool,42.0,M,W,Sacramento,OR,False,other,Not fleeing,False,-104.85,38.854,True,6301,Alan Grimes
2015-04-15,shot,unknown weapon,43.0,M,W,Spartanburg,TX,False,other,,False,-94.944,29.7,True,6302,Aaron Gilbert
2018-03-20,shot,gun,49.0,M,H,Scott County,AZ,False,attack,Not fleeing,True,-117.444,34.158,True,6303,Kristina Davis
2018-08-27,shot,knife,28.0,M,W,Redding,IN,True,attack,Not fleeing,True,-122.316,38.311,True,6304,David Patterson Jr.
2020-01-06,shot,gun,29.0,M,H,Albuquerque,CA,False,attack,Not fleeing,False,-77.836,34.285,True,6305,Michael Hernandez
2015-12-05,shot,gun,46.0,M,B,St. Louis,AR,False,attack,Not fleeing,True,-86.468,38.341,True,6306,Mrs. Diana Hall
2017-10-28,shot,vehicle,25.0,M,B,Polk County,KY,False,attack,Car,False,-76.984,38.902,True,6307,Elizabeth Ware
2016-03-20,shot,gun,49.0,M,B,Fort Littleton,OH,False,other,Not fleeing,False,-87.701,41.481,True,6308,Mr. Travis Hooper Jr.
2018-02-18,shot,gun,63.0,M,H,Guadalupe County,MA,False,attack,Not fleeing,False,-111.836,33.415,True,6309,William Phillips
2020-05-04,shot,Taser,61.0,M,H,Muskogee,FL,True,attack,,True,-122.239,47.824,True,6310,Andrew Thompson
2021-06-13,shot,gun,27.0,M,W,Acworth,KY,False,attack,Not fleeing,False,-122.67,45.671,True,6311,John Moore
2020-04-29,shot,gun,44.0,M,W,Madera County,MA,True,attack,Not fleeing,True,-95.015,33.989,True,6312,James Martinez
2018-08-01,shot,gun,53.0,M,W,Oxon Hill,NC,False,attack,Not fleeing,True,-121.492,38.562,True,6313,Steven Porter
2019-09-21,shot,gun,33.0,M,B,Riverton,KY,False,attack,Not fleeing,False,-120.124,35.987,True,6314,Stephanie Acevedo
2017-01-12,shot,unknown weapon,31.0,M,H,Ocala,NC,False,other,Foot,False,-118.618,34.491,True,6315,John Reese
2020-12-08,shot,gun,26.0,M,W,Las Vegas,WV,True,attack,,False,-104.861,39.69,True,6316,Christopher Aguilar
2020-10-02,shot,knife,29.0,M,W,Mojave,CO,False,other,,False,-119.8,39.478,True,6317,Sandra Ewing
2018-12-30,shot,gun,24.0,M,W,Rockford,TX,False,attack,Not fleeing,False,-81.78,28.066,True,6318,Jennifer Wilson
2015-11-19,shot,gun,25.0,M,W,Fort Pierce,OR,False,attack,Car,False,-84.677,34.133,True,6319,Molly Mullen
2020-05-13,shot,gun,28.0,M,W,Raleigh,TX,False,attack,Car,False,-93.745,32.519,True,6320,Jean Riddle
2021-09-15,shot,undetermined,28.0,M,B,Phoenix,CA,False,undetermined,,False,-122.156,37.448,True,6321,Robert Williams
2018-08-12,shot,gun,24.0,M,W,Waynesboro,TX,True,attack,,False,-80.005,40.524,True,6322,Grant Banks
2020-06-15,shot,gun,18.0,M,B,Lawrence,NC,False,other,Car,True,-97.516,35.45,True,6323,Bradley Vaughn
2019-02-26,shot,gun,28.0,M,W,McIntosh County,AR,True,attack,,False,-122.274,38.306,True,6324,John Thornton
2017-07-31,shot,gun,48.0,M,N,Oshkosh,MN,False,other,Car,False,-80.201,26.118,True,6325,Jason Gamble
2015-11-20,shot,knife,34.0,M,W,Barstow,IL,False,other,Foot,False,-84.925,45.267,True,6326,Jenny Sweeney
2017-01-24,shot,gun,35.0,M,W,Bakersfield,CA,True,attack,Not fleeing,True,-122.162,47.978,True,6327,Gregg Kramer
2016-12-02,shot,undetermined,30.0,M,B,Simpsonsville,MO,False,undetermined,Car,False,-121.324,38.648,True,6328,Richard Butler
2018-03-09,shot,gun,41.0,M,B,Tarpon Springs,TX,False,attack,,False,-91.508,44.789,True,6329,John Romero
2018-07-21,shot,knife,56.0,M,W,Anaheim,OH,False,other,,True,-93.746,32.492,True,6330,Frank Russell
2020-06-12,shot,gun,22.0,M,W,Crown Point,MO,True,attack,Not fleeing,True,-106.687,35.052,True,6331,Russell Joyce
2015-09-27,shot,BB gun,50.0,M,B,Los Angeles,NC,True,attack,,False,-87.279,38.319,True,6332,John Dixon
2016-09-16,shot,gun,39.0,M,W,Winooski,FL,False,attack,,False,-106.611,35.199,True,6333,Sean Greer
2019-01-14,shot,undetermined,50.0,M,B,Logan Township,KY,False,attack,,True,-111.823,33.408,True,6334,Amy Mitchell
2018-11-14,shot,knife,27.0,M,W,Wythe County,CO,False,attack,Not fleeing,False,-94.447,43.647,True,6335,Danielle Johnson
2017-11-04,shot,gun,37.0,M,W,Bakersfield,WV,False,attack,,False,-97.35,33.662,True,6336,Jane Nguyen
2015-04-15,shot,gun,49.0,M,B,Spartanburg,TN,False,other,Car,False,-104.832,39.729,True,6337,Lori Fitzpatrick
2019-01-29,shot,undetermined,44.0,M,H,Kalihi,TX,False,other,Car,True,-93.339,38.689,True,6338,Amber Henderson
2018-07-03,shot,vehicle,32.0,M,W,Chicago,VA,False,attack,Car,True,-117.371,47.601,True,6339,Lynn Strong
2016-03-01,shot,gun,52.0,M,W,Gautier,AL,False,attack,Car,False,-117.066,32.562,True,6340,Jason Burton
2015-05-08,shot and Tasered,undetermined,39.0,M,W,Kearny,FL,False,undetermined,Other,False,-122.331,37.945,True,6341,Michael Short
2015-04-09,shot,vehicle,51.0,M,H,Boiling Springs,CA,False,other,Car,False,-91.136,30.501,True,6342,Mary Clark
2015-05-20,shot,gun,60.0,M,W,Green,MO,False,attack,Not fleeing,False,-104.523,33.395,True,6343,Dennis Perry
2017-07-26,shot and Tasered,knife,29.0,M,H,Phoenix,CA,False,other,Not fleeing,False,-98.74,29.782,True,6344,Emily Stephenson
2021-04-01,shot,gun,30.0,M,W,Rock Island,NC,False,attack,Not fleeing,False,-112.013,33.451,True,6345,Rebecca Orr
2018-09-27,shot,gun,41.0,F,B,Hammond,TX,False,attack,Not fleeing,True,-84.011,39.837,True,6346,Scott Kelly
2017-08-27,shot,knife,28.0,M,W,Farmington,TN,False,other,Not fleeing,False,-81.465,30.255,True,6347,Kristopher Ford
2018-09-15,shot,gun,34.0,M,W,Jacksonville,AL,False,attack,Not fleeing,False,-78.047,43.19,True,6348,Richard Jones
2019-04-01,shot,gun,29.0,M,W,LaFollette,GA,False,other,,False,-81.493,29.316,True,6349,Derek Smith
2019-03-09,shot,gun,34.0,M,B,Monahans,SC,False,attack,Not fleeing,True,-80.24,25.794,True,6350,Taylor Walton
2018-01-19,shot,gun and knife,25.0,M,B,Boonville,KY,False,attack,,False,-124.111,43.699,True,6351,Debbie Jackson
2015-08-26,shot,BB gun,21.0,M,W,West Jordan,KY,False,other,,False,-86.362,32.53,True,6352,Michele Boone
2019-10-25,shot,gun,23.0,F,B,Morristown,MI,False,attack,,False,-75.908,40.329,True,6353,Matthew Johnston
2015-02-14,shot,gun,24.0,M,H,Essex,AZ,False,other,,False,-85.013,39.428,True,6354,William Rowe
